366.31304347826085, 779.1913043478261
312.5043478260869, 733.6608695652174
258.69565217391306, 685.0260869565217
209.02608695652174, 639.4956521739131
156.25217391304346, 591.895652173913
112.79130434782608, 545.3304347826087
72.43478260869566, 496.69565217391306
38.28695652173913, 442.88695652173914
19.660869565217393, 377.69565217391306
25.869565217391305, 308.3652173913043
56.91304347826087, 236.96521739130435
109.68695652173913, 189.36521739130436
191.43478260869566, 168.6695652173913
259.7304347826087, 183.15652173913043
317.67826086956524, 220.40869565217392
355.96521739130435, 262.83478260869566
371.4869565217391, 286.6347826086957
390.11304347826086, 257.6608695652174
430.4695652173913, 216.2695652173913
477.03478260869565, 188.3304347826087
531.8782608695652, 174.87826086956522
585.6869565217391, 177.98260869565217
635.3565217391305, 202.81739130434784
670.5391304347826, 233.8608695652174
698.4782608695652, 288.704347826087
719.1739130434783, 354.9304347826087
709.8608695652174, 408.7391304347826
693.304347826087, 455.30434782608694
665.3652173913043, 494.62608695652176
637.4260869565218, 529.8086956521739
604.3130434782609, 563.9565217391304
566.0260869565217, 604.3130434782609
526.704347826087, 638.4608695652174
493.5913043478261, 667.4347826086956
461.51304347826084, 695.3739130434783
426.3304347826087, 725.3826086956522
400.46086956521737, 749.1826086956522
339.4086956521739, 754.3565217391305
287.6695652173913, 706.7565217391304
228.68695652173912, 660.1913043478261
177.98260869565217, 611.5565217391304
131.41739130434783, 569.1304347826087
91.06086956521739, 521.5304347826087
52.77391304347826, 469.7913043478261
27.93913043478261, 411.8434782608696
19.660869565217393, 336.30434782608694
36.21739130434783, 268.0086956521739
78.64347826086957, 207.9913043478261
152.11304347826086, 176.94782608695652
225.58260869565217, 174.87826086956522
290.7739130434783, 200.7478260869565
335.2695652173913, 241.10434782608695
410.8086956521739, 234.89565217391305
454.2695652173913, 195.57391304347826
501.8695652173913, 176.94782608695652
561.8869565217391, 172.80869565217392
614.6608695652174, 187.29565217391306
653.9826086956522, 216.2695652173913
691.2347826086957, 259.7304347826087
715.0347826086957, 316.6434782608696
716.0695652173913, 379.76521739130436
702.6173913043478, 431.5043478260869
682.9565217391304, 477.03478260869565
652.9478260869565, 512.2173913043479
618.8, 550.5043478260869
578.4434782608696, 587.7565217391304
547.4, 619.8347826086956
509.11304347826086, 656.0521739130435
474.96521739130435, 681.9217391304347
447.02608695652174, 711.9304347826087
